"","long","lat","unique_squirrel_id","hectare","shift","date","hectare_squirrel_number","age","primary_fur_color","highlight_fur_color","combination_of_primary_and_highlight_color","color_notes","location","above_ground_sighter_measurement","specific_location","running","chasing","climbing","eating","foraging","other_activities","kuks","quaas","moans","tail_flags","tail_twitches","approaches","indifferent","runs_from","other_interactions","lat_long","zip_codes","community_districts","borough_boundaries","city_council_districts","police_precincts"
"1",-73.9596413903948,40.7903128889029,"32E-PM-1017-14","32E","PM",10172018,14,"Adult","Gray",NA,"Gray+","Nothing selected as Primary. Gray selected as Highlights. Made executive adjustments.",NA,NA,NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"POINT (-73.9596413903948 40.7903128889029)",NA,19,4,19,13
"2",-73.9702676472613,40.7762126854894,"13E-AM-1017-05","13E","AM",10172018,5,"Adult","Gray","Cinnamon","Gray+Cinnamon",NA,"Above Ground",NA,"on tree stump",FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"POINT (-73.9702676472613 40.7762126854894)",NA,19,4,19,13
"3",-73.970252675331,40.7705999588222,"8H-AM-1017-06","08H","AM",10172018,6,"Adult","Gray","Cinnamon","Gray+Cinnamon",NA,"Above Ground","6",NA,FALSE,TRUE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.970252675331 40.77059995882221)",NA,19,4,19,13
"4",-73.9680635070949,40.779249873647,"17E-AM-1017-05","17E","AM",10172018,5,"Adult","Black",NA,"Black+",NA,"Above Ground","10","Branch",FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9680635070949 40.779249873647)",NA,19,4,19,13
"5",-73.9797084866613,40.7698885241349,"3A-PM-1017-06","03A","PM",10172018,6,"Adult","Gray","Cinnamon","Gray+Cinnamon",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"POINT (-73.9797084866613 40.7698885241349)",NA,19,4,19,13
"6",-73.952819267977,40.7923130402793,"36I-AM-1017-02","36I","AM",10172018,2,"Adult","Gray","Cinnamon","Gray+Cinnamon","Cinnamon stripe on back","Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.952819267977 40.7923130402793)",NA,19,4,19,13
"7",-73.9595002339508,40.7903365788694,"32E-PM-1017-13","32E","PM",10172018,13,"Adult","Gray",NA,"Gray+","Nothing selected as Primary. Gray selected as Highlights. Made executive adjustments.",NA,NA,NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9595002339508 40.7903365788694)",NA,19,4,19,13
"8",-73.9804528867547,40.7696753655986,"3A-PM-1017-05","03A","PM",10172018,5,"Adult","Gray","Cinnamon","Gray+Cinnamon",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"POINT (-73.9804528867547 40.76967536559861)",NA,19,4,19,13
"9",-73.9667114027214,40.7768804702473,"16G-PM-1017-01","16G","PM",10172018,1,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9667114027214 40.7768804702473)",NA,19,4,19,13
"10",-73.9589249555235,40.7908193284981,"32E-PM-1017-03","32E","PM",10172018,3,"Adult","Gray",NA,"Gray+",NA,"Above Ground","2","bottom of tree",FALSE,FALSE,FALSE,TRUE,FALSE,"still",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9589249555235 40.7908193284981)",NA,19,4,19,13
"11",-73.9634623418761,40.7917685404482,"31A-PM-1017-04","31A","PM",10172018,4,"Adult","Gray","White","Gray+White",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"POINT (-73.9634623418761 40.7917685404482)",NA,19,4,19,13
"12",-73.9702348982803,40.7773295419104,"15D-PM-1017-01","15D","PM",10172018,1,"Adult","Gray","Cinnamon","Gray+Cinnamon",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9702348982803 40.7773295419104)",NA,19,4,19,13
"13",-73.9707274055755,40.7723889080377,"10G-PM-1017-10","10G","PM",10172018,10,"Adult","Gray",NA,"Gray+",NA,"Ground Plane","FALSE",NA,FALSE,TRUE,FALSE,FALSE,FALSE,"playing (with #9)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9707274055755 40.7723889080377)",NA,19,4,19,13
"14",-73.9613643418025,40.7892431934209,"30D-AM-1017-02","30D","AM",10172018,2,"Adult","Gray",NA,"Gray+",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9613643418025 40.7892431934209)",NA,19,4,19,13
"15",-73.9527808174534,40.7924167234441,"36I-AM-1017-05","36I","AM",10172018,5,"Adult","Gray","Cinnamon","Gray+Cinnamon",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"runs from (me)","POINT (-73.9527808174534 40.7924167234441)",NA,19,4,19,13
