"","long","lat","unique_squirrel_id","hectare","shift","date","hectare_squirrel_number","age","primary_fur_color","highlight_fur_color","combination_of_primary_and_highlight_color","color_notes","location","above_ground_sighter_measurement","specific_location","running","chasing","climbing","eating","foraging","other_activities","kuks","quaas","moans","tail_flags","tail_twitches","approaches","indifferent","runs_from","other_interactions","lat_long","zip_codes","community_districts","borough_boundaries","city_council_districts","police_precincts"
"1",-73.9719735582476,40.7693045133578,"6G-PM-1020-02","06G","PM",10202018,2,"Adult","Gray",NA,"Gray+",NA,"Ground Plane","FALSE",NA,TRUE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9719735582476 40.7693045133578)",NA,19,4,19,13
"2",-73.9546654184146,40.7947639241491,"38G-PM-1020-09","38G","PM",10202018,9,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9546654184146 40.7947639241491)",NA,19,4,19,13
"3",-73.9537691298752,40.7941272599797,"38G-PM-1020-01","38G","PM",10202018,1,"Adult","Gray","Cinnamon","Gray+Cinnamon",NA,"Ground Plane","FALSE",NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,"POINT (-73.9537691298752 40.7941272599797)",NA,19,4,19,13
"4",-73.9761107065353,40.769642060286,"5D-AM-1020-01","05D","AM",10202018,1,"Adult",NA,NA,"+","Too far & cloudy to tell","Above Ground","30",NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"POINT (-73.9761107065353 40.769642060286)",NA,19,4,19,13
"5",-73.9754270368984,40.7702411502308,"6D-PM-1020-01","06D","PM",10202018,1,"Adult","Gray",NA,"Gray+",NA,"Ground Plane","FALSE","Baseball field",FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9754270368984 40.7702411502308)",NA,19,4,19,13
"6",-73.967181612203,40.7787752287055,"17F-PM-1020-03","17F","PM",10202018,3,"Adult","Gray","Cinnamon","Gray+Cinnamon",NA,"Above Ground","35",NA,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"POINT (-73.967181612203 40.7787752287055)",NA,19,4,19,13
"7",-73.9760256477558,40.7703573131398,"5D-AM-1020-02","05D","AM",10202018,2,"Adult","Gray","Cinnamon","Gray+Cinnamon",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,TRUE,FALSE,TRUE,"small jumps",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"POINT (-73.9760256477558 40.7703573131398)",NA,19,4,19,13
"8",-73.9754778808471,40.7685619029765,"4E-AM-1020-01","04E","AM",10202018,1,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White","White selected as Primary. Cinnamon selected as Highlights. Made executive adjustments.","Above Ground","7",NA,FALSE,FALSE,TRUE,FALSE,FALSE,"sitting very still",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9754778808471 40.7685619029765)",NA,19,4,19,13
"9",-73.9698714743386,40.7743814661685,"12F-AM-1020-02","12F","AM",10202018,2,"Adult","Gray",NA,"Gray+",NA,"Ground Plane","FALSE",NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"POINT (-73.9698714743386 40.7743814661685)",NA,19,4,19,13
"10",-73.9540616660191,40.7951556603245,"38G-PM-1020-10","38G","PM",10202018,10,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NA,"Ground Plane","FALSE",NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,"POINT (-73.9540616660191 40.7951556603245)",NA,19,4,19,13
"11",-73.9583101927652,40.7852649316039,"27I-PM-1020-05","27I","PM",10202018,5,"Adult","Gray","Cinnamon","Gray+Cinnamon",NA,"Above Ground","10","In tree",TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"runs from (us)","POINT (-73.9583101927652 40.7852649316039)",NA,19,4,19,13
