"","long","lat","unique_squirrel_id","hectare","shift","date","hectare_squirrel_number","age","primary_fur_color","highlight_fur_color","combination_of_primary_and_highlight_color","color_notes","location","above_ground_sighter_measurement","specific_location","running","chasing","climbing","eating","foraging","other_activities","kuks","quaas","moans","tail_flags","tail_twitches","approaches","indifferent","runs_from","other_interactions","lat_long","zip_codes","community_districts","borough_boundaries","city_council_districts","police_precincts"
"1",-73.9561344937861,40.7940823884086,"37F-PM-1014-03","37F","PM",10142018,3,NA,NA,NA,"+",NA,NA,NA,NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"POINT (-73.9561344937861 40.7940823884086)",NA,19,4,19,13
"2",-73.9756976076707,40.7753897331918,"10A-PM-1014-01","10A","PM",10142018,1,"Adult","Gray","Black, Cinnamon, White","Gray+Black, Cinnamon, White","Gray & White selected as Primary. Black & Cinnamon selected as Highlights. Made executive adjustments.","Ground Plane","FALSE","in b/w trees",FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,"POINT (-73.9756976076707 40.7753897331918)",NA,19,4,19,13
"3",-73.9643153920428,40.7820818516957,"22F-PM-1014-05","22F","PM",10142018,5,"Adult","Gray","Cinnamon","Gray+Cinnamon",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"POINT (-73.9643153920428 40.7820818516957)",NA,19,4,19,13
"4",-73.9579564338627,40.7959337795027,"38C-PM-1014-09","38C","PM",10142018,9,"Adult","Black",NA,"Black+",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"POINT (-73.9579564338627 40.7959337795027)",NA,19,4,19,13
"5",-73.9640032826529,40.7820309825448,"22F-PM-1014-06","22F","PM",10142018,6,"Adult","Gray",NA,"Gray+",NA,"Ground Plane","FALSE",NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,"POINT (-73.9640032826529 40.7820309825448)",NA,19,4,19,13
"6",-73.9749243901189,40.7761393551781,"11B-PM-1014-05","11B","PM",10142018,5,"Adult","Gray",NA,"Gray+",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9749243901189 40.7761393551781)",NA,19,4,19,13
"7",-73.9666007935638,40.7845098131567,"23C-PM-1014-03","23C","PM",10142018,3,"Adult","Gray",NA,"Gray+",NA,"Above Ground","8",NA,FALSE,TRUE,FALSE,FALSE,FALSE,"chasing (#4 across trees)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"POINT (-73.9666007935638 40.7845098131567)",NA,19,4,19,13
"8",-73.9615696577673,40.7951278622399,"35A-AM-1014-03","35A","AM",10142018,3,"Adult","Gray","White","Gray+White",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9615696577673 40.7951278622399)",NA,19,4,19,13
"9",-73.9578237168359,40.7980959471034,"40B-PM-1014-06","40B","PM",10142018,6,"Adult","Gray","Cinnamon","Gray+Cinnamon",NA,"Ground Plane","FALSE",NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9578237168359 40.7980959471034)",NA,19,4,19,13
"10",-73.9551539498306,40.7987384656256,"41D-AM-1014-01","41D","AM",10142018,1,"Adult","Gray","Black","Gray+Black",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,FALSE,TRUE,"digging",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9551539498306 40.7987384656256)",NA,19,4,19,13
"11",-73.9575986161364,40.799368134968,"41B-PM-1014-01","41B","PM",10142018,1,"Adult","Gray","White","Gray+White",NA,"Above Ground","25","Climbing tree",FALSE,FALSE,TRUE,FALSE,FALSE,"climbing (tree)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"POINT (-73.9575986161364 40.799368134968)",NA,19,4,19,13
"12",-73.9574809028248,40.7950013620207,"37D-PM-1014-04","37D","PM",10142018,4,"Adult","Gray",NA,"Gray+",NA,"Ground Plane","FALSE",NA,FALSE,TRUE,FALSE,FALSE,TRUE,"chasing (a chipmunk)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"POINT (-73.9574809028248 40.7950013620207)",NA,19,4,19,13
"13",-73.9712527809516,40.7763310392591,"13D-AM-1014-08","13D","AM",10142018,8,"Adult","Gray","Cinnamon","Gray+Cinnamon","Gray & Cinnamon selected as Primary. Cinnamon selected as Highlights. Made executive adjustments.","Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"POINT (-73.9712527809516 40.7763310392591)",NA,19,4,19,13
"14",-73.9746229094643,40.7748467061969,"10B-PM-1014-05","10B","PM",10142018,5,"Adult","Gray","White","Gray+White",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"avoided people","POINT (-73.9746229094643 40.7748467061969)",NA,19,4,19,13
"15",-73.9686056085297,40.7781658424866,"16E-AM-1014-03","16E","AM",10142018,3,"Adult","Gray","Cinnamon","Gray+Cinnamon",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"POINT (-73.9686056085297 40.7781658424866)",NA,19,4,19,13
"16",-73.9710991123992,40.7723889726647,"9F-PM-1014-02","09F","PM",10142018,2,"Adult","Gray","Cinnamon","Gray+Cinnamon",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9710991123992 40.7723889726647)",NA,19,4,19,13
"17",-73.9597642778427,40.7976368003915,"39A-PM-1014-02","39A","PM",10142018,2,"Adult","Gray","White","Gray+White",NA,"Ground Plane","FALSE",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"POINT (-73.9597642778427 40.7976368003915)",NA,19,4,19,13
"18",-73.9745691353018,40.7771035589298,"13A-PM-1014-03","13A","PM",10142018,3,"Adult","Gray","Cinnamon","Gray+Cinnamon",NA,"Above Ground","6",NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"child chasing","POINT (-73.9745691353018 40.7771035589298)",NA,19,4,19,13
"19",-73.9554432393295,40.7945669054449,"37F-PM-1014-01","37F","PM",10142018,1,NA,"Gray",NA,"Gray+",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"POINT (-73.9554432393295 40.7945669054449)",NA,19,4,19,13
"20",-73.9553811810434,40.7970895007931,"40E-AM-1014-02","40E","AM",10142018,2,"Adult","Gray","White","Gray+White",NA,"Ground Plane","FALSE",NA,TRUE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,"POINT (-73.9553811810434 40.7970895007931)",NA,19,4,19,13
"21",-73.9638837160341,40.7809747900833,"21G-AM-1014-07","21G","AM",10142018,7,"Adult","Gray","White","Gray+White",NA,"Above Ground","5",NA,FALSE,TRUE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"POINT (-73.9638837160341 40.7809747900833)",NA,19,4,19,13
"22",-73.968367485157,40.7838472644815,"22B-PM-1014-05","22B","PM",10142018,5,NA,"Gray","Cinnamon","Gray+Cinnamon",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,TRUE,FALSE,"eating (eats with head tilted far to the right (tooth issue?))",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"POINT (-73.968367485157 40.7838472644815)",NA,19,4,19,13
"23",-73.9520592496349,40.7975076299811,"42G-PM-1014-03","42G","PM",10142018,3,"Adult","Cinnamon","Gray","Cinnamon+Gray",NA,"Above Ground","4","on fence",TRUE,FALSE,FALSE,FALSE,FALSE,"prancing",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"POINT (-73.9520592496349 40.7975076299811)",NA,19,4,19,13
"24",-73.9737266070919,40.7786338379896,"14A-PM-1014-01","14A","PM",10142018,1,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"POINT (-73.9737266070919 40.7786338379896)",NA,19,4,19,13
"25",-73.9751729403694,40.7743284123118,"10B-PM-1014-02","10B","PM",10142018,2,"Adult","Gray","White","Gray+White",NA,"Above Ground",NA,"gingko tree by traffic light in front of Strawberry Fields",FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,"came over on tree to see me then disappeared","POINT (-73.9751729403694 40.7743284123118)",NA,19,4,19,13
"26",-73.9771069181511,40.7670538214988,"2E-PM-1014-05","02E","PM",10142018,5,"Adult","Cinnamon","Gray","Cinnamon+Gray",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9771069181511 40.7670538214988)",NA,19,4,19,13
"27",-73.9619070229674,40.79525566925,"35A-AM-1014-05","35A","AM",10142018,5,"Juvenile","Gray","White","Gray+White",NA,"Ground Plane","FALSE",NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"POINT (-73.9619070229674 40.79525566925)",NA,19,4,19,13
"28",-73.9684254196866,40.77809016436,"16E-AM-1014-02","16E","AM",10142018,2,"Adult","Gray","Cinnamon","Gray+Cinnamon",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"POINT (-73.9684254196866 40.77809016436)",NA,19,4,19,13
"29",-73.9708969246276,40.7767695507462,"14D-AM-1014-03","14D","AM",10142018,3,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9708969246276 40.7767695507462)",NA,19,4,19,13
