"","long","lat","unique_squirrel_id","hectare","shift","date","hectare_squirrel_number","age","primary_fur_color","highlight_fur_color","combination_of_primary_and_highlight_color","color_notes","location","above_ground_sighter_measurement","specific_location","running","chasing","climbing","eating","foraging","other_activities","kuks","quaas","moans","tail_flags","tail_twitches","approaches","indifferent","runs_from","other_interactions","lat_long","zip_codes","community_districts","borough_boundaries","city_council_districts","police_precincts"
"15",-73.9587879699956,40.7908135158551,"32F-AM-1012-01","32F","AM",10122018,1,NA,"Gray","Cinnamon","Gray+Cinnamon",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,FALSE,TRUE,"made a back-door escape from dog off-leash",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"POINT (-73.9587879699956 40.7908135158551)",NA,19,4,19,13
"16",-73.9630990823243,40.7885764284016,"28D-AM-1012-02","28D","AM",10122018,2,"Adult","Black",NA,"Black+",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"POINT (-73.9630990823243 40.7885764284016)",NA,19,4,19,13
"17",-73.9652357279671,40.7819296887147,"21E-PM-1012-02","21E","PM",10122018,2,"Adult","Gray","Black, Cinnamon, White","Gray+Black, Cinnamon, White",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9652357279671 40.7819296887147)",NA,19,4,19,13
"18",-73.9744960829844,40.7652585501959,"1H-AM-1012-01","01H","AM",10122018,1,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,"first approaches then runs from - he was less than 1 yd. away from me.","POINT (-73.9744960829844 40.7652585501959)",NA,19,4,19,13
"19",-73.9759432151552,40.7733240612552,"8B-PM-1012-06","08B","PM",10122018,6,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NA,"Above Ground","2","on a bench",FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9759432151552 40.7733240612552)",NA,19,4,19,13
"20",-73.9724452296309,40.7715792113505,"8F-PM-1012-03","08F","PM",10122018,3,"Adult","Gray","Cinnamon","Gray+Cinnamon",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,FALSE,TRUE,"buried an acorn",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9724452296309 40.7715792113505)",NA,19,4,19,13
"21",-73.9588358879692,40.7912631913057,"33E-PM-1012-01","33E","PM",10122018,1,"Adult","Gray","White","Gray+White",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"POINT (-73.9588358879692 40.7912631913057)",NA,19,4,19,13
"22",-73.9802376131034,40.7680707516627,"1B-AM-1012-12","01B","AM",10122018,12,"Adult","Cinnamon","Gray","Cinnamon+Gray",NA,"Ground Plane","FALSE",NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9802376131034 40.7680707516627)",NA,19,4,19,13
"23",-73.965862100991,40.7825926896917,"22D-PM-1012-01","22D","PM",10122018,1,"Adult","Gray","Black, White","Gray+Black, White",NA,"Above Ground","5",NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,"climbing tree","POINT (-73.965862100991 40.7825926896917)",NA,19,4,19,13
"24",-73.9681917366128,40.7723298813768,"11I-PM-1012-03","11I","PM",10122018,3,"Adult","Gray",NA,"Gray+",NA,"Ground Plane","FALSE",NA,TRUE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,"runs from the dog","POINT (-73.9681917366128 40.7723298813768)",NA,19,4,19,13
"25",-73.9680774548516,40.7762491903691,"14F-PM-1012-01","14F","PM",10122018,1,"Adult","Gray","Cinnamon","Gray+Cinnamon",NA,"Ground Plane","FALSE",NA,TRUE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9680774548516 40.7762491903691)",NA,19,4,19,13
"26",-73.9671851611243,40.7750878657618,"14H-PM-1012-01","14H","PM",10122018,1,"Adult","Gray","Black, Cinnamon, White","Gray+Black, Cinnamon, White",NA,"Ground Plane","FALSE",NA,TRUE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,"approaches (came very close to me)","POINT (-73.9671851611243 40.7750878657618)",NA,19,4,19,13
"27",-73.9756557086441,40.773296289824,"8B-PM-1012-08","08B","PM",10122018,8,"Adult","Cinnamon","White","Cinnamon+White",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9756557086441 40.773296289824)",NA,19,4,19,13
"28",-73.9725906016474,40.7713889729739,"8F-PM-1012-05","08F","PM",10122018,5,"Adult","Gray","Cinnamon","Gray+Cinnamon",NA,"Ground Plane","FALSE",NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,"POINT (-73.9725906016474 40.7713889729739)",NA,19,4,19,13
"29",-73.9677423154682,40.7728813350245,"11I-AM-1012-02","11I","AM",10122018,2,"Adult","Cinnamon","White","Cinnamon+White",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,"POINT (-73.9677423154682 40.77288133502451)",NA,19,4,19,13
"30",-73.978426472499,40.771904101844,"6A-PM-1012-04","06A","PM",10122018,4,"Adult","Cinnamon","White","Cinnamon+White",NA,"Ground Plane","FALSE",NA,TRUE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"POINT (-73.978426472499 40.771904101844)",NA,19,4,19,13
"31",-73.9549082481152,40.7933537584624,"36G-PM-1012-01","36G","PM",10122018,1,"Adult","Gray","White","Gray+White",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,FALSE,FALSE,"crossing east drive",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"POINT (-73.9549082481152 40.7933537584624)",NA,19,4,19,13
"32",-73.9615402629655,40.7924082330328,"33C-AM-1012-02","33C","AM",10122018,2,"Adult","Gray","Cinnamon","Gray+Cinnamon","Cinnamon along back & tail","Above Ground","20","tree branches",FALSE,TRUE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9615402629655 40.7924082330328)",NA,19,4,19,13
"33",-73.9799441493404,40.7671499997527,"1C-AM-1012-01","01C","AM",10122018,1,"Adult","Gray","Black, Cinnamon, White","Gray+Black, Cinnamon, White","Gray, Black, & Cinnamon selected as Primary. Cinnamon & White selected as Highlights. Made executive adjustments.","Ground Plane","FALSE",NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,"POINT (-73.9799441493404 40.7671499997527)",12081,11,4,51,10
"34",-73.9659549963516,40.7833659689194,"22D-PM-1012-05","22D","PM",10122018,5,"Adult","Gray","Black, Cinnamon, White","Gray+Black, Cinnamon, White",NA,NA,NA,NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9659549963516 40.7833659689194)",NA,19,4,19,13
"35",-73.9785133301426,40.7718260288338,"6A-PM-1012-05","06A","PM",10122018,5,"Adult","Cinnamon","White","Cinnamon+White",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"POINT (-73.9785133301426 40.7718260288338)",NA,19,4,19,13
"36",-73.9717580228664,40.7715726159383,"8F-PM-1012-01","08F","PM",10122018,1,"Adult","Gray","Cinnamon","Gray+Cinnamon",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"POINT (-73.97175802286641 40.7715726159383)",NA,19,4,19,13
"37",-73.9785536529136,40.7716184505002,"6A-PM-1012-07","06A","PM",10122018,7,"Adult","Cinnamon","White","Cinnamon+White",NA,"Ground Plane","FALSE","elevated ground",FALSE,TRUE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9785536529136 40.771618450500206)",NA,19,4,19,13
"38",-73.9679008849677,40.7759013923034,"14G-AM-1012-02","14G","AM",10122018,2,NA,"Gray","Cinnamon","Gray+Cinnamon",NA,"Above Ground","15",NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9679008849677 40.7759013923034)",NA,19,4,19,13
"39",-73.9624538733037,40.7883829851518,"28D-AM-1012-04","28D","AM",10122018,4,"Adult","Cinnamon","White","Cinnamon+White",NA,"Above Ground","10",NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"POINT (-73.9624538733037 40.7883829851518)",NA,19,4,19,13
"40",-73.9802079259866,40.7678723471007,"1B-AM-1012-10","01B","AM",10122018,10,"Juvenile","Gray","Cinnamon, White","Gray+Cinnamon, White",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,"POINT (-73.9802079259866 40.7678723471007)",NA,19,4,19,13
"41",-73.9691057326088,40.7765973509721,"14F-PM-1012-07","14F","PM",10122018,7,"Adult","Cinnamon","Gray, White","Cinnamon+Gray, White",NA,"Ground Plane","FALSE",NA,TRUE,TRUE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9691057326088 40.7765973509721)",NA,19,4,19,13
"42",-73.9585537668382,40.7903905787005,"32F-AM-1012-03","32F","AM",10122018,3,"Adult","Gray","Cinnamon","Gray+Cinnamon",NA,"Above Ground","20",NA,FALSE,FALSE,TRUE,FALSE,FALSE,"bringing green leaves to nest",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"POINT (-73.9585537668382 40.7903905787005)",NA,19,4,19,13
"43",-73.9570132570934,40.7932014159087,"35F-PM-1012-01","35F","PM",10122018,1,"Juvenile","Gray","Black, Cinnamon, White","Gray+Black, Cinnamon, White",NA,"Ground Plane","FALSE",NA,TRUE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,TRUE,NA,"POINT (-73.9570132570934 40.7932014159087)",NA,19,4,19,13
"44",-73.9583477850634,40.7914073632782,"33F-PM-1012-06","33F","PM",10122018,6,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NA,"Ground Plane","FALSE",NA,FALSE,TRUE,FALSE,TRUE,TRUE,NA,TRUE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,NA,"POINT (-73.9583477850634 40.7914073632782)",NA,19,4,19,13
"45",-73.9718234159557,40.7810842503715,"18A-AM-1012-02","18A","AM",10122018,2,"Adult","Gray","Cinnamon","Gray+Cinnamon",NA,"Above Ground","4",NA,FALSE,FALSE,TRUE,TRUE,TRUE,"burying",FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,TRUE,NA,"POINT (-73.9718234159557 40.7810842503715)",NA,19,4,19,13
"46",-73.9679291347956,40.7846973096665,"23B-PM-1012-02","23B","PM",10122018,2,"Adult","Gray","White","Gray+White",NA,"Ground Plane","FALSE",NA,FALSE,TRUE,FALSE,FALSE,TRUE,"2/3 were chasing each other",FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,"POINT (-73.9679291347956 40.7846973096665)",NA,19,4,19,13
"47",-73.96797780019,40.7847629473258,"23B-PM-1012-05","23B","PM",10122018,5,"Adult","Gray","Cinnamon","Gray+Cinnamon",NA,"Above Ground","5","chain link fence",FALSE,TRUE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.96797780019 40.7847629473258)",NA,19,4,19,13
"48",-73.9584188461059,40.7913241048498,"33E-PM-1012-07","33E","PM",10122018,7,"Adult","Gray","White","Gray+White",NA,"Ground Plane","FALSE",NA,TRUE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"POINT (-73.9584188461059 40.7913241048498)",NA,19,4,19,13
"49",-73.9686816795392,40.775770422667,"14F-PM-1012-02","14F","PM",10122018,2,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NA,"Above Ground","3",NA,FALSE,FALSE,TRUE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9686816795392 40.775770422667)",NA,19,4,19,13
"50",-73.9687476703117,40.7742856696093,"12G-AM-1012-01","12G","AM",10122018,1,"Adult","Cinnamon","Gray","Cinnamon+Gray",NA,"Above Ground","2",NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9687476703117 40.7742856696093)",NA,19,4,19,13
"51",-73.980854228628,40.7678702158382,"1B-AM-1012-17","01B","AM",10122018,17,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,TRUE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.98085422862802 40.7678702158382)",NA,19,4,19,13
"52",-73.9801902133148,40.769557595068,"3A-AM-1012-03","03A","AM",10122018,3,"Juvenile","Gray","Black, Cinnamon","Gray+Black, Cinnamon","Gray & Cinnamon selected as Primary. Black selected as Highlights. Made executive adjustments.","Above Ground","1",NA,FALSE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,"POINT (-73.9801902133148 40.769557595068)",NA,19,4,19,13
"53",-73.9676206022477,40.784594234984,"23B-PM-1012-01","23B","PM",10122018,1,"Adult","Gray","Cinnamon","Gray+Cinnamon",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,TRUE,FALSE,NA,"POINT (-73.9676206022477 40.784594234984)",NA,19,4,19,13
"54",-73.9565684577989,40.7936003940413,"36F-PM-1012-02","36F","PM",10122018,2,"Juvenile","Gray","Cinnamon","Gray+Cinnamon",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9565684577989 40.7936003940413)",NA,19,4,19,13
"55",-73.9681042612938,40.772331431865,"11I-PM-1012-04","11I","PM",10122018,4,"Adult","Gray",NA,"Gray+",NA,"Above Ground","2",NA,TRUE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"POINT (-73.9681042612938 40.772331431865)",NA,19,4,19,13
"56",-73.958060992131,40.7907158878729,"32F-AM-1012-06","32F","AM",10122018,6,"Adult","Gray","White","Gray+White",NA,"Ground Plane","FALSE",NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"POINT (-73.958060992131 40.7907158878729)",NA,19,4,19,13
"57",-73.9785948413883,40.7718908026758,"6A-PM-1012-01","06A","PM",10122018,1,"Adult","Cinnamon","White","Cinnamon+White",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"POINT (-73.9785948413883 40.7718908026758)",NA,19,4,19,13
"58",-73.9736543790582,40.7651444188432,"1H-AM-1012-02","01H","AM",10122018,2,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NA,"Ground Plane","FALSE",NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,NA,"POINT (-73.9736543790582 40.7651444188432)",NA,19,4,19,13
"59",-73.971791854883,40.7802971729784,"17B-PM-1012-01","17B","PM",10122018,1,"Adult","Gray",NA,"Gray+",NA,"Above Ground","2","climbed a fence",TRUE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"POINT (-73.971791854883 40.7802971729784)",NA,19,4,19,13
"60",-73.9621066718851,40.7942427079733,"34A-AM-1012-03","34A","AM",10122018,3,"Adult","Gray",NA,"Gray+",NA,"Ground Plane","FALSE",NA,TRUE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"POINT (-73.9621066718851 40.7942427079733)",NA,19,4,19,13
"61",-73.9801985977846,40.7680159511705,"1B-AM-1012-11","01B","AM",10122018,11,"Adult","Cinnamon","White","Cinnamon+White",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,TRUE,FALSE,"fighting w/ pigeons",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9801985977846 40.7680159511705)",NA,19,4,19,13
"62",-73.9766593636657,40.7735708178842,"8B-PM-1012-04","08B","PM",10122018,4,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NA,"Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9766593636657 40.7735708178842)",NA,19,4,19,13
"63",-73.9728871061191,40.7712983658944,"8F-PM-1012-08","08F","PM",10122018,8,"Adult","Gray","Cinnamon","Gray+Cinnamon",NA,"Above Ground","10",NA,FALSE,FALSE,FALSE,TRUE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"POINT (-73.9728871061191 40.7712983658944)",NA,19,4,19,13
"64",-73.9540257319561,40.798408619116,"42E-PM-1012-02","42E","PM",10122018,2,"Juvenile","Gray","Cinnamon","Gray+Cinnamon",NA,NA,NA,NA,TRUE,FALSE,TRUE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,TRUE,NA,"POINT (-73.9540257319561 40.798408619116)",NA,19,4,19,13
"65",-73.967767372181,40.784702631615,"23B-PM-1012-07","23B","PM",10122018,7,"Adult","Gray","Cinnamon","Gray+Cinnamon",NA,"Ground Plane","FALSE",NA,TRUE,FALSE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,"POINT (-73.967767372181 40.784702631615)",NA,19,4,19,13
"66",-73.9604954276129,40.7965682182001,"37A-AM-1012-01","37A","AM",10122018,1,"Adult","Cinnamon","Gray","Cinnamon+Gray","Drawing included on tally sheet","Ground Plane","FALSE",NA,FALSE,FALSE,FALSE,FALSE,TRUE,"scanning (drawing included)",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,NA,"POINT (-73.9604954276129 40.7965682182001)",NA,19,4,19,13
"67",-73.980542388615,40.7682048804794,"1B-AM-1012-14","01B","AM",10122018,14,NA,"Gray","Cinnamon","Gray+Cinnamon",NA,"Ground Plane","FALSE",NA,FALSE,TRUE,FALSE,FALSE,FALSE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.980542388615 40.7682048804794)",NA,19,4,19,13
"68",-73.9719460335398,40.7810508156287,"18A-AM-1012-01","18A","AM",10122018,1,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White","White tail","Above Ground","3","tree",TRUE,FALSE,TRUE,FALSE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,TRUE,NA,"POINT (-73.9719460335398 40.7810508156287)",NA,19,4,19,13
"69",-73.9670858934045,40.7753505024976,"14H-PM-1012-02","14H","PM",10122018,2,"Adult","Gray","Cinnamon, White","Gray+Cinnamon, White",NA,"Above Ground","20",NA,TRUE,FALSE,FALSE,TRUE,TRUE,NA,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,NA,"POINT (-73.9670858934045 40.7753505024976)",NA,19,4,19,13
